country,iso3,rcc,facility_name,facility_type,source_osm_type,osm_id,lat,lon,source,match_key_country_facility,name,addr_city,addr_housename,addr_housenumber,addr_postcode,addr_street,admin_staff,alt_name,alt_name_en,alt_name_fr,amenity,barrier,bdy_admin1_name,bdy_admin2_name,bdy_admin3_name,bicycle,check_date,contact_phone,dispensing,email,emergency,fixme,foot,health_admin1_name,health_admin2_name,health_facility_type,health_facility_type_2,health_staff,healthcare,healthcare_cholera,healthcare_speciality,healthcare_departments_general_medicine,healthcare_departments_medical_laboratory,is_in_health_level6,is_in_health_level8,is_in_village,motorcar,name_en,name_fr,name_rw,note,opening_hours,operational_status,operator,operator_short,operator_type,operator_wikidata,operator_wikipedia,pbf_contract,phone,project_eurosha_2012,services,short_name,source_data,source_date,start_date,total_staff,visibility,website,wikidata,building,building_condition,building_material,capacity_beds,comment,description,healthcare_departments_others,loc_name,name_ar,official_name,place_area_alternate,type,facility_key
Burundi,BDI,Eastern Africa RCC,CDS MUBIRA,hospital,polygons,789784782,-3.392820150000046,30.092119897409322,OpenStreetMap via osmdata,burundi | cds mubira,CDS MUBIRA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds mubira
Burundi,BDI,Eastern Africa RCC,CDS VYANZO,hospital,polygons,789785416,-2.4237474500397944,30.253186761684564,OpenStreetMap via osmdata,burundi | cds vyanzo,CDS VYANZO,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds vyanzo
Burundi,BDI,Eastern Africa RCC,CDS NYAGISOZI,hospital,polygons,789788571,-2.4499142500007745,30.30023408378555,OpenStreetMap via osmdata,burundi | cds nyagisozi,CDS NYAGISOZI,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds nyagisozi
Burundi,BDI,Eastern Africa RCC,CDS SIGU,hospital,polygons,789788718,-2.4128214500006133,30.363844361386192,OpenStreetMap via osmdata,burundi | cds sigu,CDS SIGU,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds sigu
Burundi,BDI,Eastern Africa RCC,CDS BUNYARI,hospital,polygons,789789658,-2.5133644500219137,30.181852239819975,OpenStreetMap via osmdata,burundi | cds bunyari,CDS BUNYARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds bunyari
Burundi,BDI,Eastern Africa RCC,CDS KABANGA,hospital,polygons,789789988,-2.510123100012427,30.31018941435947,OpenStreetMap via osmdata,burundi | cds kabanga,CDS KABANGA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds kabanga
Burundi,BDI,Eastern Africa RCC,CDS BURARA,hospital,polygons,789790652,-2.5287771000001573,30.216778012845904,OpenStreetMap via osmdata,burundi | cds burara,CDS BURARA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds burara
Burundi,BDI,Eastern Africa RCC,CDS BUBANZA II,hospital,polygons,789790972,-3.0843298500001266,29.39878501322442,OpenStreetMap via osmdata,burundi | cds bubanza ii,CDS BUBANZA II,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds bubanza ii
Burundi,BDI,Eastern Africa RCC,CDS CONA,hospital,polygons,789791369,-3.1255101000034355,29.366327031648375,OpenStreetMap via osmdata,burundi | cds cona,CDS CONA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds cona
Burundi,BDI,Eastern Africa RCC,CDS MITAKATAKA,hospital,polygons,789791460,-3.13946210000237,29.36435067101955,OpenStreetMap via osmdata,burundi | cds mitakataka,CDS MITAKATAKA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds mitakataka
Burundi,BDI,Eastern Africa RCC,CDS SAINTE TRINITE,hospital,polygons,789801010,-3.0817807500004055,29.392013146483354,OpenStreetMap via osmdata,burundi | cds sainte trinite,CDS SAINTE TRINITE,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds sainte trinite
Burundi,BDI,Eastern Africa RCC,CDS BUVYUKO,hospital,polygons,789801308,-3.059206650001147,29.347379925976977,OpenStreetMap via osmdata,burundi | cds buvyuko,CDS BUVYUKO,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds buvyuko
Burundi,BDI,Eastern Africa RCC,CDS DAGROPASS AMAGARA NIKINDI,hospital,polygons,789801454,-3.0538515000006377,29.314760823819558,OpenStreetMap via osmdata,burundi | cds dagropass amagara nikindi,CDS DAGROPASS AMAGARA NIKINDI,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds dagropass amagara nikindi
Burundi,BDI,Eastern Africa RCC,CDS MUYEBE,hospital,polygons,789801701,-3.1377488500000674,29.485956666370996,OpenStreetMap via osmdata,burundi | cds muyebe,CDS MUYEBE,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds muyebe
Burundi,BDI,Eastern Africa RCC,CDS MASARE,hospital,polygons,789801913,-3.112084300000076,29.488722895040627,OpenStreetMap via osmdata,burundi | cds masare,CDS MASARE,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds masare
Burundi,BDI,Eastern Africa RCC,CDS MURAMBA,hospital,polygons,789802183,-3.034575350000184,29.386796020183258,OpenStreetMap via osmdata,burundi | cds muramba,CDS MURAMBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds muramba
Burundi,BDI,Eastern Africa RCC,CDS NGARA,hospital,polygons,789802752,-3.0174066500009533,29.34898215954175,OpenStreetMap via osmdata,burundi | cds ngara,CDS NGARA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds ngara
Burundi,BDI,Eastern Africa RCC,CDS GITANGA,hospital,polygons,789802975,-2.980751150001089,29.3625695053917,OpenStreetMap via osmdata,burundi | cds gitanga,CDS GITANGA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds gitanga
Burundi,BDI,Eastern Africa RCC,CDS RUSHIHA,hospital,polygons,789803307,-2.969339950015018,29.39667736695606,OpenStreetMap via osmdata,burundi | cds rushiha,CDS RUSHIHA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds rushiha
Burundi,BDI,Eastern Africa RCC,CDS NTAMBA,hospital,polygons,789811950,-2.9832429500013413,29.437307893212495,OpenStreetMap via osmdata,burundi | cds ntamba,CDS NTAMBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds ntamba
Burundi,BDI,Eastern Africa RCC,CDS CIYA,hospital,polygons,789813637,-3.0390258500018024,29.42291037162763,OpenStreetMap via osmdata,burundi | cds ciya,CDS CIYA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds ciya
Burundi,BDI,Eastern Africa RCC,CDS KAVUMWE,hospital,polygons,789814398,-3.444292150000507,30.589337089080555,OpenStreetMap via osmdata,burundi | cds kavumwe,CDS KAVUMWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds kavumwe
Burundi,BDI,Eastern Africa RCC,CDS NYABITARE,hospital,polygons,789837568,-3.456880000004025,30.404959988184608,OpenStreetMap via osmdata,burundi | cds nyabitare,CDS NYABITARE,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds nyabitare
Burundi,BDI,Eastern Africa RCC,CDS MAGO,hospital,polygons,789837957,-3.4941075000707675,30.341482865029246,OpenStreetMap via osmdata,burundi | cds mago,CDS MAGO,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds mago
Burundi,BDI,Eastern Africa RCC,CDS MUSUMBA,hospital,polygons,789838337,-3.558929750005553,30.34582742533479,OpenStreetMap via osmdata,burundi | cds musumba,CDS MUSUMBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds musumba
Burundi,BDI,Eastern Africa RCC,CDS MUHWAZI,hospital,polygons,789839516,-3.627454350000259,30.252160787995603,OpenStreetMap via osmdata,burundi | cds muhwazi,CDS MUHWAZI,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds muhwazi
Burundi,BDI,Eastern Africa RCC,CDS GISIKARA,hospital,polygons,789840392,-3.665933400010704,30.04557536431669,OpenStreetMap via osmdata,burundi | cds gisikara,CDS GISIKARA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds gisikara
Burundi,BDI,Eastern Africa RCC,CDS BUHINDA,hospital,polygons,789840518,-3.6080940500005076,30.08291388319672,OpenStreetMap via osmdata,burundi | cds buhinda,CDS BUHINDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds buhinda
Burundi,BDI,Eastern Africa RCC,CDS RUHANZA,hospital,polygons,789844324,-3.576141050001006,30.024741829080046,OpenStreetMap via osmdata,burundi | cds ruhanza,CDS RUHANZA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds ruhanza
Burundi,BDI,Eastern Africa RCC,CDS BUHORO,hospital,polygons,789844416,-3.5176581500000847,30.049476879909506,OpenStreetMap via osmdata,burundi | cds buhoro,CDS BUHORO,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds buhoro
Burundi,BDI,Eastern Africa RCC,CDS BUKIRASAZI,hospital,polygons,789844548,-3.7013945000005513,29.965081899999653,OpenStreetMap via osmdata,burundi | cds bukirasazi,CDS BUKIRASAZI,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds bukirasazi
Burundi,BDI,Eastern Africa RCC,CDS BUNYUKA,hospital,polygons,789845031,-3.7349371500009276,29.942336755746197,OpenStreetMap via osmdata,burundi | cds bunyuka,CDS BUNYUKA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds bunyuka
Burundi,BDI,Eastern Africa RCC,CDS BURAZA,hospital,polygons,789845249,-3.746474350000219,29.903069498632586,OpenStreetMap via osmdata,burundi | cds buraza,CDS BURAZA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds buraza
Burundi,BDI,Eastern Africa RCC,CDS NYARUNAZI,hospital,polygons,789845800,-3.785320100003025,29.95926897003804,OpenStreetMap via osmdata,burundi | cds nyarunazi,CDS NYARUNAZI,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds nyarunazi
Burundi,BDI,Eastern Africa RCC,CDS KAROBA,hospital,polygons,789845956,-3.5132482000010175,29.927961482170836,OpenStreetMap via osmdata,burundi | cds karoba,CDS KAROBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds karoba
Burundi,BDI,Eastern Africa RCC,CDS BUNGERE,hospital,polygons,789846287,-3.516569000000311,29.97671381389427,OpenStreetMap via osmdata,burundi | cds bungere,CDS BUNGERE,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds bungere
Burundi,BDI,Eastern Africa RCC,Centre de Santé Maramvya,hospital,polygons,789846712,-3.5509189500023837,29.97683282386629,OpenStreetMap via osmdata,burundi | centre de sante maramvya,Centre de Santé Maramvya,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,centre de sante maramvya
Burundi,BDI,Eastern Africa RCC,CDS MAKEBUKO,hospital,polygons,789847186,-3.602983350001284,30.00248832994136,OpenStreetMap via osmdata,burundi | cds makebuko,CDS MAKEBUKO,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds makebuko
Burundi,BDI,Eastern Africa RCC,CDS MURENDA,hospital,polygons,789867707,-3.602021050022982,29.95080517652089,OpenStreetMap via osmdata,burundi | cds murenda,CDS MURENDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds murenda
Burundi,BDI,Eastern Africa RCC,CDS NYAMAGANDIKA,hospital,polygons,789868126,-3.6363966000026093,29.969453103740634,OpenStreetMap via osmdata,burundi | cds nyamagandika,CDS NYAMAGANDIKA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds nyamagandika
Burundi,BDI,Eastern Africa RCC,CDS KIZI,hospital,polygons,789868395,-2.894477550006493,30.265491019255577,OpenStreetMap via osmdata,burundi | cds kizi,CDS KIZI,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds kizi
Burundi,BDI,Eastern Africa RCC,CDS KIGOGANYA,hospital,polygons,789868675,-2.852887050028921,30.282184109171066,OpenStreetMap via osmdata,burundi | cds kigoganya,CDS KIGOGANYA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cds kigoganya
