country,iso3,rcc,facility_name,facility_type,source_osm_type,osm_id,lat,lon,source,match_key_country_facility,name,addr_city,addr_housenumber,addr_street,amenity,barrier,building_material,dispensing,drive_through,email,healthcare,internet_access,name_ar,name_en,name_so,opening_hours,operational_status,operator,operator_short,operator_type,operator_wikidata,operator_wikipedia,phone,url,wheelchair,building,emergency,health_facility_type,healthcare_speciality,name_fr,website,wikidata,wikipedia,addr_city_ar,type,facility_key
Somalia,SOM,Eastern Africa RCC,NA,NA,points,6832035889,9.5601617,44.0552447,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396975961,9.5647017,44.0599287,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396975962,9.5646829,44.0599325,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396975963,9.564736,44.0602043,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396975964,9.5647196,44.0602218,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396975965,9.5644523,44.060281,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396975966,9.5643827,44.0598865,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396975967,9.5645787,44.0598464,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396975968,9.56458,44.0598533,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396978701,10.4401453,45.0131434,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396978702,10.4398129,45.01349,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396978703,10.439781,45.0134584,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396978704,10.4397305,45.0135111,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396978705,10.4397003,45.0134811,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396978706,10.4395822,45.0136043,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396978707,10.4391985,45.0132238,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396978708,10.4396099,45.0127947,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396978709,10.4395856,45.0127706,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396992987,9.5516329,44.0671494,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396992988,9.5515681,44.0672339,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396992989,9.551072,44.0674287,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396992990,9.5509147,44.0671145,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396992991,9.5509227,44.0670864,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396992992,9.5508719,44.0668624,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396992993,9.5507137,44.0665714,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396992994,9.5506461,44.0666124,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396992995,9.5504705,44.0662748,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396992996,9.5511581,44.0663487,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396992997,9.551371,44.0664574,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7396992998,9.5513657,44.0664708,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7397008159,9.5659835,44.0611308,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7397008160,9.5656199,44.0611287,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7397008161,9.5656218,44.0608029,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7397059867,9.5601768,44.0553222,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7397059868,9.5603038,44.0553665,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7397059869,9.560327,44.0554854,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7397059870,9.5599611,44.0555588,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,7397059871,9.5599097,44.0552953,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,Manhal Hospital,hospital,points,7605011185,8.4735713,47.3627498,OpenStreetMap via osmdata,somalia | manhal hospital,Manhal Hospital,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,manhal hospital
Somalia,SOM,Eastern Africa RCC,NA,NA,points,8420590838,9.5594976,44.0618169,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,Birjeex Militery Hospital,hospital,points,8929222545,9.551041,44.0553958,OpenStreetMap via osmdata,somalia | birjeex militery hospital,Birjeex Militery Hospital,Hargaysia,1,Birjeex Street,hospital,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,Govermantal,NA,county_government,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,birjeex militery hospital
Somalia,SOM,Eastern Africa RCC,Daryeel Phermecy,pharmacy,points,8929222551,9.5399128,44.058429,OpenStreetMap via osmdata,somalia | daryeel phermecy,Daryeel Phermecy,Hargeysia,60,Xaashi Kabadoon Street,pharmacy,NA,NA,yes,yes,NA,pharmacy,NA,NA,NA,NA,Mo-Su 10:00-21:00,NA,Cabdiqadir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,daryeel phermecy
Somalia,SOM,Eastern Africa RCC,NA,NA,points,8930352345,9.5505415,44.0662589,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,8930352346,9.5515763,44.066847,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,8930352347,9.5516078,44.066776,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,clinic,points,8930880128,9.5478724,44.0520597,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,8957530044,8.6590985,45.9306893,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,8957530046,8.6589535,45.9307976,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,8957530047,8.6591553,45.931349,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,8957530048,8.6596053,45.9313034,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,8957530049,8.6596437,45.9311011,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,8957530050,8.6600189,45.9306622,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,8957530051,8.6600506,45.9301414,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,8957530052,8.6594412,45.9301035,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,9255959738,9.5646833,44.0602289,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,Bukhan  Pharmacy,pharmacy,points,9277213643,9.5405676,44.0952326,OpenStreetMap via osmdata,somalia | bukhan pharmacy,Bukhan  Pharmacy,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bukhan pharmacy
Somalia,SOM,Eastern Africa RCC,Nairobi  Pharmacy,pharmacy,points,9277214018,9.5405591,44.0837665,OpenStreetMap via osmdata,somalia | nairobi pharmacy,Nairobi  Pharmacy,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nairobi pharmacy
Somalia,SOM,Eastern Africa RCC,Muhuran Pharmacy,pharmacy,points,9277218363,9.5396145,44.0913869,OpenStreetMap via osmdata,somalia | muhuran pharmacy,Muhuran Pharmacy,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,muhuran pharmacy
Somalia,SOM,Eastern Africa RCC,Kulaan  Pharmacy,pharmacy,points,9277226733,9.5398651,44.0898091,OpenStreetMap via osmdata,somalia | kulaan pharmacy,Kulaan  Pharmacy,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kulaan pharmacy
Somalia,SOM,Eastern Africa RCC,Saacid  Pharmacy,pharmacy,points,9277228841,9.5410389,44.0974319,OpenStreetMap via osmdata,somalia | saacid pharmacy,Saacid  Pharmacy,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,saacid pharmacy
Somalia,SOM,Eastern Africa RCC,NA,NA,points,11984693402,10.6820599,43.9412935,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,11984693424,10.6825537,43.9417462,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,11984693665,10.6829837,43.9402868,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,11984694093,10.6834465,43.9406466,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12366176127,10.439693,45.0128783,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12366176130,10.4396735,45.0129,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12366176131,10.4398584,45.0131885,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12366176134,10.4398308,45.0131629,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12366176136,10.4396068,45.0131644,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12366176138,10.4396507,45.0131706,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12366176139,10.43957,45.0129824,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12366176143,10.4397917,45.0132064,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12366176144,10.4399176,45.0131227,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12366176146,10.4396792,45.0130839,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12366176147,10.4398943,45.0130654,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12366176150,10.4394301,45.013102,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12366176155,10.4397825,45.013293,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
