country,iso3,rcc,facility_name,facility_type,source_osm_type,osm_id,lat,lon,source,match_key_country_facility,name,access,accuracy,addr_city,addr_clan,addr_community,addr_country,addr_county,addr_district,addr_housenumber,addr_place,addr_postcode,addr_state,addr_street,addr_subdistrict,addr_suburb,addr_town,admin_district,amenity,barrier,bed_count,bicycle,building,building_condition,building_levels,building_material,capacity_beds,capacity_beds_planned,check_date,comment,contact_email,contact_mobile,contact_phone,county,description,disease_ebola,dispensing,district,doctors_num,electricity,email,emergency,entrance,fee,fixme,foot,gns_ufi,health_district,health_district_2,health_facility_id,health_facility_type,healthcare,healthcare_speciality,insurance_health,internet_access,man_made,min_height,motorcar,motorcycle,name_af,name_en,name_fr,nature_of_facility,note,nurses_num,office,opening_hours,operational,operational_status,operator,operator_type,operator_wikidata,operator_name,ownership,phone,place,post_addr,postal_code,power,project_geoloc_unicef,project_geoloc_unicef_id,reg_id,shop,short_name,source_date,start_date,sub_district,traditional_num,unocha_pcode,water_source,website,alt_name,alt_name2,alt_name_2,beds,building_roof,disused,generator_source,health_amenity_type,health_facility,hf_id,is_in,is_in_region,landuse,osm_id_1,religion,walls,wheelchair,wikidata,type,facility_key
Liberia,LBR,Western Africa RCC,Gbalatuah Clinic,clinic,points,4131217609,7.3113848,-9.5117542,OpenStreetMap via osmdata,liberia | gbalatuah clinic,Gbalatuah Clinic,NA,NA,Gbalatuah,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,clinic,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bong,NA,NA,yes,Zota,NA,solar,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,nurses,NA,NA,NA,NA,NA,NA,NA,NA,NA,good condition,NA,5,NA,Mo-Fr 08:00-17:00,NA,functional,government,NA,NA,Ministry of Health,government,NA,NA,NA,NA,NA,NA,NA,LRXAS7,NA,NA,NA,NA,Zota,NA,NA,piped,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gbalatuah clinic
Liberia,LBR,Western Africa RCC,Gbegbe Self-Initiative Clinic,clinic,points,4131217610,8.4058096,-9.6617487,OpenStreetMap via osmdata,liberia | gbegbe self initiative clinic,Gbegbe Self-Initiative Clinic,NA,NA,Gbegbe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,0,none,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not functioning now,NA,0,NA,"""by appointment""",NA,NA,private_np,NA,NA,Gbegbe Town People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,surface_water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gbegbe self initiative clinic
Liberia,LBR,Western Africa RCC,Gondama Community Clinic,clinic,points,4131217611,7.0587038,-11.3557515,OpenStreetMap via osmdata,liberia | gondama community clinic,Gondama Community Clinic,NA,NA,Town,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,clinic,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grand Cape Mount,NA,NA,yes,Tewor,NA,solar,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,medication,NA,2,NA,Mo-Fr 08:00-16:00,NA,functional,government,NA,NA,Ministry of Health,government,886318231,NA,NA,NA,NA,NA,NA,LRNUL7,NA,NA,NA,NA,Tewor,NA,NA,tubewell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gondama community clinic
Liberia,LBR,Western Africa RCC,Gonelor Community Clinic,clinic,points,4131217612,7.0392836,-11.2579165,OpenStreetMap via osmdata,liberia | gonelor community clinic,Gonelor Community Clinic,NA,NA,Gonelor,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,clinic,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grand Cape Mount,NA,NA,yes,Tewor,0,solar,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No healthcare specialist,NA,NA,NA,NA,NA,NA,NA,NA,NA,Free service provider,NA,2,NA,Mo-Fr 08:00-16:00,NA,functional,government,NA,NA,Ministry of Health,government,886316390,NA,NA,NA,NA,NA,NA,LRD8Z7,NA,NA,NA,NA,Tewor,NA,NA,pump_water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gonelor community clinic
Liberia,LBR,Western Africa RCC,Jana-Wende Town Clinic,clinic,points,4131217614,7.0764782,-11.2689846,OpenStreetMap via osmdata,liberia | jana wende town clinic,Jana-Wende Town Clinic,NA,NA,Jana-Wende,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,clinic,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grand Cape Mount,NA,NA,yes,Tewor,0,solar,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Liberian Government clinic,NA,2,NA,"Mo-Fr 08:00-16:00, Sa, Su",NA,functional,government,NA,NA,Liberian Government,government,880449864,NA,NA,NA,NA,NA,NA,LRQCX6,NA,NA,NA,NA,Tewor,NA,NA,pub_tap,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,jana wende town clinic
Liberia,LBR,Western Africa RCC,Joseph Johnson,doctors,points,4131217616,7.3965148,-9.4908142,OpenStreetMap via osmdata,liberia | joseph johnson,Joseph Johnson,NA,NA,Jammy Kparyarkolleh Village,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,doctors,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,0,solar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alternative,OIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mut to cement with zine,NA,7,NA,"Mo-Fr 08:00-17:00, Sa, Su",NA,NA,government,NA,NA,Ma_Musu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,protected_well,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,joseph johnson
Liberia,LBR,Western Africa RCC,Joseph M. Pewee,clinic,points,4131217617,7.8320919,-9.5546722,OpenStreetMap via osmdata,liberia | joseph m pewee,Joseph M. Pewee,NA,NA,Woizi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Joseph M.Pewee,NA,NA,NA,NA,NA,NA,NA,NA,NA,Three room with one poach,NA,0,NA,"""by appointment""",NA,NA,community_facility,NA,NA,Joseph M.Pewee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hand_pump,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,joseph m pewee
Liberia,LBR,Western Africa RCC,Joseph T.Morris,clinic,points,4131217618,7.4230703,-9.4928741,OpenStreetMap via osmdata,liberia | joseph t morris,Joseph T.Morris,NA,NA,Ganglota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,0,solar,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,OIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mut to cement with zine,NA,7,NA,Mo-Fr 08:00-17:00,NA,NA,government,NA,NA,Musu Koikoi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,protected_well,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,joseph t morris
Liberia,LBR,Western Africa RCC,Joseph Wer,doctors,points,4131217619,7.3080713,-11.1004682,OpenStreetMap via osmdata,liberia | joseph wer,Joseph Wer,NA,NA,Bassa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,doctors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,0,flash_light,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,alternative,snake bite,NA,NA,NA,NA,NA,NA,NA,NA,NA,Traditional hassling center,NA,0,NA,24/7,NA,NA,private_profit,NA,NA,Joseph Wer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,unprotected_well,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,joseph wer
Liberia,LBR,Western Africa RCC,Kaibeh Whisnant,clinic,points,4131217620,8.3962997,-9.7874451,OpenStreetMap via osmdata,liberia | kaibeh whisnant,Kaibeh Whisnant,NA,NA,L P M C Camp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kaibeh whisnant
Liberia,LBR,Western Africa RCC,Kamatahun Health Center.,clinic,points,4131217621,8.1363656,-10.2961421,OpenStreetMap via osmdata,liberia | kamatahun health center,Kamatahun Health Center.,NA,NA,Kamatahun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,0,generator,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Permanent,NA,2,NA,"Mo-Fr 08:00-17:00, Sa, Su",NA,NA,ngo,NA,NA,Mr. Kollie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pub_tap,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kamatahun health center
Liberia,LBR,Western Africa RCC,Kenyha Sambollah,doctors,points,4131217622,6.975502,-11.370163,OpenStreetMap via osmdata,liberia | kenyha sambollah,Kenyha Sambollah,NA,NA,Korma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,doctors,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,none,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,alternative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,24/7,NA,NA,NA,NA,NA,Kemyah Sambollah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kenyha sambollah
Liberia,LBR,Western Africa RCC,Kiantahun Clinic,clinic,points,4131217623,8.164085,-10.2175856,OpenStreetMap via osmdata,liberia | kiantahun clinic,Kiantahun Clinic,NA,NA,Kiantahun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,0,solar,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,6,NA,Mo-Fr 08:00-17:00,NA,NA,ngo,NA,NA,PMU,NA,886934703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pub_tap,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kiantahun clinic
Liberia,LBR,Western Africa RCC,Kokulo Plazuwu,doctors,points,4131217624,7.9066938,-9.4589763,OpenStreetMap via osmdata,liberia | kokulo plazuwu,Kokulo Plazuwu,NA,NA,Borkeza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,doctors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,0,flash_light,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,alternative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,At home,NA,0,NA,"""by appointment""",NA,NA,private_np,NA,NA,Kokulo Plelazewu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,pump_water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kokulo plazuwu
Liberia,LBR,Western Africa RCC,Korworhun Clinic,clinic,points,4131217625,8.3154563,-10.1506805,OpenStreetMap via osmdata,liberia | korworhun clinic,Korworhun Clinic,NA,NA,Korworhun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,0,solar,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,government clinic,NA,2,NA,Mo-Fr 08:00-17:00,NA,NA,government,NA,NA,"""Officer In Charge""",NA,776331090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,piped,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,korworhun clinic
Liberia,LBR,Western Africa RCC,Kpaiyea Clinic,clinic,points,4131217626,7.7157899,-9.3857319,OpenStreetMap via osmdata,liberia | kpaiyea clinic,Kpaiyea Clinic,NA,NA,Kpaiyea,NA,NA,NA,Lofa,Salayea,NA,NA,NA,NA,NA,Salayea,NA,NA,NA,clinic,NA,5,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,solar,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,functional,NA,ngo,NA,NA,IRC,public,770456678,NA,NA,NA,NA,NA,NA,LRTEX5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kpaiyea clinic
Liberia,LBR,Western Africa RCC,Kpaiyea Clinic,clinic,points,4131217627,7.7164351,-9.3843842,OpenStreetMap via osmdata,liberia | kpaiyea clinic,Kpaiyea Clinic,NA,NA,Kpaiyea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,solar,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,In General,NA,5,NA,Mo-Fr 08:00-17:00,NA,NA,ngo,NA,NA,IRC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,surface_water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kpaiyea clinic
Liberia,LBR,Western Africa RCC,Krubo Kpalaga Drugs Store,pharmacy,points,4131217628,7.56195,-10.7858276,OpenStreetMap via osmdata,liberia | krubo kpalaga drugs store,Krubo Kpalaga Drugs Store,NA,NA,Womai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,0,chanies_light,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Krubo Kpalaga,NA,NA,NA,NA,NA,NA,NA,NA,NA,Small building with two rooms and a poach,NA,1,NA,24/7,NA,NA,private_profit,NA,NA,Danecials K.Zubah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hand_pump,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,krubo kpalaga drugs store
Liberia,LBR,Western Africa RCC,Kumgbor,clinic,points,4131217630,7.6442318,-10.5688826,OpenStreetMap via osmdata,liberia | kumgbor,Kumgbor,NA,NA,Kumgbor,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,clinic,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gbarpolu,NA,NA,yes,Kongba,NA,solar,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,general practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,Mo-Fr,NA,functional,government,NA,NA,Ministry of Health,government,886418882,NA,NA,NA,NA,NA,NA,LRLRX1,NA,NA,NA,NA,Kongba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kumgbor
Liberia,LBR,Western Africa RCC,Lemgbagba Health Center,clinic,points,4131217631,8.1537196,-10.329895,OpenStreetMap via osmdata,liberia | lemgbagba health center,Lemgbagba Health Center,NA,NA,Lemgbaga,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,0,solar,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Permanent,NA,8,NA,"Mo-Fr 08:00-17:00, Sa, Su",NA,NA,ngo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unprotected_spring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lemgbagba health center
Liberia,LBR,Western Africa RCC,Livela Menyea,doctors,points,4131217632,7.9096321,-9.5175934,OpenStreetMap via osmdata,liberia | livela menyea,Livela Menyea,NA,NA,Zulor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,doctors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,0,flash_light,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,alternative,Livela manyea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stake House with zinc,NA,0,NA,"""by appointment""",NA,NA,private_np,NA,NA,Levels Menyea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,unprotected_spring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,livela menyea
Liberia,LBR,Western Africa RCC,Loleyah Kollie,clinic,points,4131217633,8.4207347,-9.7475392,OpenStreetMap via osmdata,liberia | loleyah kollie,Loleyah Kollie,NA,NA,Loleyah Kollie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,0,solar,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,1,NA,Mo-Fr 08:00-17:00,NA,NA,ngo,NA,NA,PMU,NA,7707177343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,piped,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loleyah kollie
Liberia,LBR,Western Africa RCC,Lugbleh Community Clinic,clinic,points,4131217634,7.6067255,-8.6200271,OpenStreetMap via osmdata,liberia | lugbleh community clinic,Lugbleh Community Clinic,NA,NA,Lugbleh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,George Woyee,NA,NA,NA,NA,NA,NA,NA,NA,NA,General Services,NA,2,NA,Mo-Fr 08:00-17:00,NA,NA,ngo,NA,NA,George Woyee,NA,770321323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,protected_spring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lugbleh community clinic
Liberia,LBR,Western Africa RCC,M,clinic,points,4131217635,8.4193338,-9.7502938,OpenStreetMap via osmdata,liberia | m,M,NA,NA,Town,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,2,solar,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,Mo-Fr 08:00-17:00,NA,NA,government,NA,NA,John,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,piped,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,m
Liberia,LBR,Western Africa RCC,Maima Seih,doctors,points,4131217636,7.2160312,-11.1064911,OpenStreetMap via osmdata,liberia | maima seih,Maima Seih,NA,NA,Kumabu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,doctors,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,0,oil_lamp,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,alternative,"Ries, stomach pain",NA,NA,NA,NA,NA,NA,NA,NA,NA,Traditional healing place,NA,0,NA,24/7,NA,NA,private_profit,NA,NA,Maima Seih,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,surface_water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,maima seih
Liberia,LBR,Western Africa RCC,Mambo Community Clinic,clinic,points,4131217637,7.0000263,-11.2945931,OpenStreetMap via osmdata,liberia | mambo community clinic,Mambo Community Clinic,NA,NA,Town,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,clinic,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grand Cape Mount,NA,NA,yes,Tewor,NA,solar,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,medication,NA,NA,NA,NA,NA,NA,NA,NA,NA,Help to hell,NA,2,NA,Mo-Fr 08:00-16:00,NA,functional,government,NA,NA,Antee Nagbe,government,NA,NA,NA,NA,NA,NA,NA,LRLNG1,NA,NA,NA,NA,Tewor,NA,NA,tubewell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mambo community clinic
Liberia,LBR,Western Africa RCC,Mbalotahun Clinic,clinic,points,4131217638,8.2208905,-10.1541849,OpenStreetMap via osmdata,liberia | mbalotahun clinic,Mbalotahun Clinic,NA,NA,Mbalotahun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,0,solar,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Liberian government jhpeigo,NA,2,NA,24/7,NA,NA,government,NA,NA,Liberian Government,NA,0886401838/0775989372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pub_tap,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mbalotahun clinic
Liberia,LBR,Western Africa RCC,Momo Jaliaba Traditional Center,doctors,points,4131217639,6.9877699,-11.292572,OpenStreetMap via osmdata,liberia | momo jaliaba traditional center,Momo Jaliaba Traditional Center,NA,NA,Dindinlor Town,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,doctors,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,flash_light,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,alternative,medical assistant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,NA,NA,private_profit,NA,NA,Traditional Healer,NA,880013803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,tubewell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,momo jaliaba traditional center
Liberia,LBR,Western Africa RCC,Mulbah Kowah,doctors,points,4131217640,7.9130326,-9.5175934,OpenStreetMap via osmdata,liberia | mulbah kowah,Mulbah Kowah,NA,NA,Zulor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,doctors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,0,chanies_light,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,alternative,tradition activities,NA,NA,NA,NA,NA,NA,NA,NA,NA,Small touch house,NA,0,NA,"""by appointment""",NA,NA,private_np,NA,NA,Mulbah Kowah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,pump_water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mulbah kowah
